question,chunk_id
È obbligatorio inserire una data o un periodo durante la campagna di ricognizione nella scheda MOPR (DATI PROGETTO)?,87f6a896154570257ba8a9a97e5b6b533326d7027a3b07279ae75ca2a37976c7
Il campo RCGR raccolge le informazioni sull'ente (o gli enti) responsabile della campagna di ricognizione?,87f6a896154570257ba8a9a97e5b6b533326d7027a3b07279ae75ca2a37976c7
Nel campo NSC è possibile descrivere in maniera discorsiva la campagna di ricognizione nel suo complesso?,87f6a896154570257ba8a9a97e5b6b533326d7027a3b07279ae75ca2a37976c7
Qual è il numero di regioni che si autocompletano utilizzando la geometria e il layer ISTAT aggiornato dell'anno in corso?,c7cd95805f79303ad4d25f6c5df3b1215260156d96f3e690c89dcd5cdcd82172
"In quale modo può essere modificata la provincia, quando il campo è inizialmente autocompletato?",c7cd95805f79303ad4d25f6c5df3b1215260156d96f3e690c89dcd5cdcd82172
In quale modo possono essere inseriti i toponimi o le località su RCG multipolygon?,c7cd95805f79303ad4d25f6c5df3b1215260156d96f3e690c89dcd5cdcd82172
Qual è la lunghezza massima per l'inserimento dell'indirizzo?,c7cd95805f79303ad4d25f6c5df3b1215260156d96f3e690c89dcd5cdcd82172
Quale è la descrizione discorsiva che si può inserire per rintracciare la localizzazione esatta di un sito?,359410afcccdc745132661c37e6134424ed64740870274169a9ee095a37ce86c
Come viene descritto in sintesi il contesto in cui si trova un sito attraverso cinque occorrenze?,359410afcccdc745132661c37e6134424ed64740870274169a9ee095a37ce86c
Quale è la tecnica di georeferenziazione utilizzata per un sito ed è obbligatorio il suo inserimento?,359410afcccdc745132661c37e6134424ed64740870274169a9ee095a37ce86c
Qual è il grado di precisione del posizionamento del RCG multipolygon?,e8f12178621864ca79bbab3bc874babd5d8402ee651112bdfa17854fbe0932c3
Quale base cartografica di riferimento si utilizza per il RCG multipolygon?,e8f12178621864ca79bbab3bc874babd5d8402ee651112bdfa17854fbe0932c3
In che comune e anno sono state create le note di georeferenziazione del RCG multipolygon?,e8f12178621864ca79bbab3bc874babd5d8402ee651112bdfa17854fbe0932c3
Quali informazioni catastali vengono riassunte nel paragrafo?,e07e53d94573ace0f7170d0c7d2f35019baf50ccdd9a564c96bc20210382b4b7
Come si inseriscono i dati del foglio e/o della data di riferimento nel CST?,e07e53d94573ace0f7170d0c7d2f35019baf50ccdd9a564c96bc20210382b4b7
Come si inseriscono i numeri delle particelle nel CSTN?,e07e53d94573ace0f7170d0c7d2f35019baf50ccdd9a564c96bc20210382b4b7
Quali sono le norme da seguire per compilare la bibliografia necessaria in una scheda di SiGECweb?,dc563723d0946b20ee9c74b64c3ffed7885c4ae2ec5ae39fd84227eb8d58d1ff
Quali sono le abbreviazioni bibliografiche del Deutsche Archäologisches Institut Rom (DAI) per le riviste?,dc563723d0946b20ee9c74b64c3ffed7885c4ae2ec5ae39fd84227eb8d58d1ff
In quale anno è stato redatto il modulo di compilazione?,dc563723d0946b20ee9c74b64c3ffed7885c4ae2ec5ae39fd84227eb8d58d1ff
"Qual è il nome del compilatore del modulo nella forma Cognome, Nome?",f4cd495efb8d6bb47fd4c5c59f722666b326b7548a0ce67f671a20180da18ab0
"Chi è il responsabile dei contenuti, indicando il nome nel formato Cognome, Nome, esempio professionista che firma il documento di valutazione o responsabile scientifico di un'indagine?",f4cd495efb8d6bb47fd4c5c59f722666b326b7548a0ce67f671a20180da18ab0
"Chi è il funzionario responsabile? Deve essere indicato il nome e, se non è presente nell'elenco, si prega di richiederne l'inserimento scrivendo all'indirizzo dg-abap.gna@cultura.gov.it.",f4cd495efb8d6bb47fd4c5c59f722666b326b7548a0ce67f671a20180da18ab0
Qual è l'ente schedatore per la ricognizione multipolygon?,a9ecba17dbac2564b076a927cd8edb9c776a67f1cbf73dc3b432b97ba5df71c8
Qual è la data esatta della ricognizione in una specifica porzione di territorio?,a9ecba17dbac2564b076a927cd8edb9c776a67f1cbf73dc3b432b97ba5df71c8
Qual è il codice identificativo non modificabile per la campagna di ricognizione?,a9ecba17dbac2564b076a927cd8edb9c776a67f1cbf73dc3b432b97ba5df71c8
Qual è la visibilità del RCG multipolygon e è obbligatorio?,0ccb8157c9a1ffd87ef33d4c5b4faa7702c78697984569fd7d803d35f751b23f
Qual è la copertura del suolo del RCG multipolygon e è obbligatorio?,0ccb8157c9a1ffd87ef33d4c5b4faa7702c78697984569fd7d803d35f751b23f
Qual è la funzione del campo RCGZ nel RCG multipolygon?,0ccb8157c9a1ffd87ef33d4c5b4faa7702c78697984569fd7d803d35f751b23f
In quali casi si utilizza la sezione dei dati catastali nel RCG multipolygon?,0ccb8157c9a1ffd87ef33d4c5b4faa7702c78697984569fd7d803d35f751b23f
Qual è il limite per il numero del foglio nella sezione CSTF dei dati catastali nel RCG multipolygon?,0ccb8157c9a1ffd87ef33d4c5b4faa7702c78697984569fd7d803d35f751b23f
È possibile allegare un'immagine nel RCG multipolygon e come si fa?,0ccb8157c9a1ffd87ef33d4c5b4faa7702c78697984569fd7d803d35f751b23f
Qual è la descrizione del campo RCGT nel RCG multipolygon?,0ccb8157c9a1ffd87ef33d4c5b4faa7702c78697984569fd7d803d35f751b23f
Qual è il numero della particella da inserire nel caso di più particelle separate da virgola?,97f2bc4060dfd326b96655106839274f00289fed34310827ac3ad4a7ccf39152
Ci sono altri elementi che aiutino a definire i confini dell'UR?,97f2bc4060dfd326b96655106839274f00289fed34310827ac3ad4a7ccf39152
Ci sono note relative alla geometria del RCG multipolygon?,97f2bc4060dfd326b96655106839274f00289fed34310827ac3ad4a7ccf39152
Qual è il scopo del layer DSC multipolygon nei dati delle indagini archeologiche?,eef6de84368c1aa7d2cda6e788f95aa98db3f545390138945bbaaa7de32c4702
Perché viene utilizzato il layer DSC multipolygon per delimitare esattamente l'estensione di un'area indagata?,eef6de84368c1aa7d2cda6e788f95aa98db3f545390138945bbaaa7de32c4702
In quali casi è possibile o consigliabile compilare un DSC puntuale o lineare anziché un DSC multipoligono?,eef6de84368c1aa7d2cda6e788f95aa98db3f545390138945bbaaa7de32c4702
Qual è l'importanza di registrare la profondità raggiunta in una scheda?,8573e3e31bfb400022cec7833d78b3da098dd910c02c6691688ba0d661192a9a
Perché è necessario inserire la quota assoluta del piano campagna nel campo note quando si registrano i dati di uno scavo?,8573e3e31bfb400022cec7833d78b3da098dd910c02c6691688ba0d661192a9a
Qual è la funzione del layer DSC in SIGECweb se si registrano informazioni sui materiali raccolti durante le attività di scavo con i moduli per l'inventariazione?,8573e3e31bfb400022cec7833d78b3da098dd910c02c6691688ba0d661192a9a
Perché è necessario inserire la geometria dell'indagine archeologica nell'interno della scheda del progetto (MOPR)?,792cfbee5d150628ea786ecbddc8b270ddde31e36169a828a6b96afc9cbca9fc
"Qual è il significato del campo ""Dimensione"" nell'identificazione dell'elemento puntuale o lineare?",792cfbee5d150628ea786ecbddc8b270ddde31e36169a828a6b96afc9cbca9fc
"Cosa serve la compilazione obbligatoria del campo ""DSCEX"" (Esito dello scavo)?",792cfbee5d150628ea786ecbddc8b270ddde31e36169a828a6b96afc9cbca9fc
Qual è il significato di MATS nel contesto di DSC multipolygon?,a8d6fec9df49adbba9f10324ca4c62d70432b6ee06bf2345c6cbfb2a74c2ea35
Qual è il campo obbligatorio per denominare lo scavo in DSC multipolygon e qual cos'è il suo scopo?,a8d6fec9df49adbba9f10324ca4c62d70432b6ee06bf2345c6cbfb2a74c2ea35
Qual è il processo da seguire per modificare il codice identificativo (DSCH) in DSC multipolygon?,a8d6fec9df49adbba9f10324ca4c62d70432b6ee06bf2345c6cbfb2a74c2ea35
Quali sono gli estremi dell'arco di tempo in cui si è effettuato lo scavo?,89d3b376f67f70288b68457f01d0faabe0860de75d34510951cdca4d75c99dc7
Con quale metodologia è stato condotto lo scavo?,89d3b376f67f70288b68457f01d0faabe0860de75d34510951cdca4d75c99dc7
Quali sono le motivazioni che hanno condotto a eseguire lo scavo?,89d3b376f67f70288b68457f01d0faabe0860de75d34510951cdca4d75c99dc7
Chi è l'ente responsabile dello scavo?,89d3b376f67f70288b68457f01d0faabe0860de75d34510951cdca4d75c99dc7
"Se conosciuto, chi è l'ente finanziatore o lo sponsor?",89d3b376f67f70288b68457f01d0faabe0860de75d34510951cdca4d75c99dc7
Chi è il responsabile scientifico della conduzione dello scavo?,89d3b376f67f70288b68457f01d0faabe0860de75d34510951cdca4d75c99dc7
"A testo libero, quali informazioni aggiuntive si ritengono utili a una migliore descrizione dello scavo?",89d3b376f67f70288b68457f01d0faabe0860de75d34510951cdca4d75c99dc7
Quale è la localizzazione dello scavo?,89d3b376f67f70288b68457f01d0faabe0860de75d34510951cdca4d75c99dc7
Qual è la localizzazione del DSC multipolygon?,a5e84ec67b1e826c85c73638b5e7c279862ef8b8d0a6b9f836a96dc99162dc6b
Il campo PVCR del DSC multipolygon si modifica in base a un menu a tendina?,a5e84ec67b1e826c85c73638b5e7c279862ef8b8d0a6b9f836a96dc99162dc6b
Quali sono le opzioni disponibili per il campo PVCL del DSC multipolygon?,a5e84ec67b1e826c85c73638b5e7c279862ef8b8d0a6b9f836a96dc99162dc6b
Qual è l'uso del campo PVCI nell'ambito della georeferenzazione di un sito?,438ce303b8a51123a54245521e04464e947efe40d6de7c9bda4c1ac565f06a6d
Quali informazioni possono essere inserite nel campo PVCV per descrivere meglio la localizzazione di un sito?,438ce303b8a51123a54245521e04464e947efe40d6de7c9bda4c1ac565f06a6d
Che cosa rende obbligatorio il campo PVZ e quali sono le possibili opzioni che posso scegliere?,438ce303b8a51123a54245521e04464e947efe40d6de7c9bda4c1ac565f06a6d
Qual è il grado di precisione del posizionamento del DSC multipolygon?,19edf1d5a3df7cd8d4be7bdb4a1249193d3b0ffecb909a1eefd5050e94d2f1e1
Qual è la base cartografica di riferimento utilizzata nel DSC multipolygon?,19edf1d5a3df7cd8d4be7bdb4a1249193d3b0ffecb909a1eefd5050e94d2f1e1
Le note al posizionamento del DSC multipolygon possono essere inserite dove?,19edf1d5a3df7cd8d4be7bdb4a1249193d3b0ffecb909a1eefd5050e94d2f1e1
"Qual è la quota minima s.l.m. raggiunta nello scavo, da inserire scrivendo solo il dato numerico in metri?",035bd61e19d42c4bb69fa8d6db4e3c038518cfcf02fb898de491c207fef4362d
"Nel caso sia possibile indicare solo una profondità rispetto al piano di campagna, come si deve riportare il dato nel campo MTAS?",035bd61e19d42c4bb69fa8d6db4e3c038518cfcf02fb898de491c207fef4362d
"Perchè non è stato reso obbligatorio il compilare i campi di questo paragrafo, anche se è di notevole importanza per la conoscenza archeologica?",035bd61e19d42c4bb69fa8d6db4e3c038518cfcf02fb898de491c207fef4362d
"Che informazioni possono essere aggiunte alle quote nel campo ""MTAS""?",c420716b63c0d6841996c46aaa06e0915a05a57ac884cd71d6469df7c376870c
"Qual è la definizione del campo ""BIBR"" nei campi compilati della scheda DSC multipolygon?",c420716b63c0d6841996c46aaa06e0915a05a57ac884cd71d6469df7c376870c
"È obbligatorio indicare le abbreviazioni utilizzate nei campi descrittivi della scheda DSC multipolygon nel campo ""BIBR""?",c420716b63c0d6841996c46aaa06e0915a05a57ac884cd71d6469df7c376870c
Qual è la bibliografia necessaria per la scheda DSC multipolygon?,00b3058f49a73e8d923326f563b3e85c00bea1f59e22012bdfc0d6d6bda61088
In quale anno è stato redatto il modulo DSC multipolygon?,00b3058f49a73e8d923326f563b3e85c00bea1f59e22012bdfc0d6d6bda61088
Dove si trova la pagina relativa alla scheda DSC multipolygon? (URL),00b3058f49a73e8d923326f563b3e85c00bea1f59e22012bdfc0d6d6bda61088
Chi è il responsabile della ricerca e redazione del modulo DSC multipolygon?,deb02f9e154bffcb17ec1c15005e7340a974a95bc0440a3f0efaf80a72df177b
Chi è il responsabile dei contenuti del modulo DSC multipolygon?,deb02f9e154bffcb17ec1c15005e7340a974a95bc0440a3f0efaf80a72df177b
Il link del modulo DSC multipolygon è disponibile su quale sito web?,deb02f9e154bffcb17ec1c15005e7340a974a95bc0440a3f0efaf80a72df177b
Chi è il funzionario responsabile del DSC multipolygon?,06cd2838adaf1796903efe6577e64fc5e150606bbcddda1ff68d376c69091f50
Dove si deve richiedere l'inserimento del nome di un funzionario non compreso nell'elenco?,06cd2838adaf1796903efe6577e64fc5e150606bbcddda1ff68d376c69091f50
Posso aggiungere altre informazioni utili al testo libero della pagina del DSC multipolygon?,06cd2838adaf1796903efe6577e64fc5e150606bbcddda1ff68d376c69091f50
Qual è il nome del file che contiene i dati necessari a lavorare con QGIS?,c04679cf54759a367f933f390ccb3742599259b730050b3febccbbeac55fd77d
Cosa contiene il file Template_GNA.qgz e quale effetto ha la modifica di questo file sui dati?,c04679cf54759a367f933f390ccb3742599259b730050b3febccbbeac55fd77d
Perché è necessario sostituire il file Template_GNA.qgz in caso di problemi con le funzioni di QGIS?,c04679cf54759a367f933f390ccb3742599259b730050b3febccbbeac55fd77d
Qual è la simbolografia e l'etichettatura del progetto QGIS?,6fa248a8bc894aa4808c01b7fb640dfd73d36c49c114947d5b2cf5b01c234eec
Il progetto QGIS contiene tre layer MOSI con una caratterizzazione predefinita sulla base di qual campo?,6fa248a8bc894aa4808c01b7fb640dfd73d36c49c114947d5b2cf5b01c234eec
Come si procede per aggiornare la classificazione dopo aver inserito un certo numero di schede nel progetto QGIS?,6fa248a8bc894aa4808c01b7fb640dfd73d36c49c114947d5b2cf5b01c234eec
Come posso posizionarmi su un layer e cambiare la sua simbologia in QGIS?,26dfe9307eaf9ad243e0985a770e7438fb2acda9d023aec4018c9b873b99fa38
Come posso aggiornare la classificazione di un layer in QGIS?,26dfe9307eaf9ad243e0985a770e7438fb2acda9d023aec4018c9b873b99fa38
Come posso duplicare un layer in QGIS modificando i valori di classificazione?,26dfe9307eaf9ad243e0985a770e7438fb2acda9d023aec4018c9b873b99fa38
"Che cosa significa ""Brevi note su QGIS"" come titolo?",d9a893f50f46e83d8abc7fe0999033fc57c124223da6f38414e6381f8f77d951
In quale pagina del wiki di GNA si trova la descrizione breve su QGIS?,d9a893f50f46e83d8abc7fe0999033fc57c124223da6f38414e6381f8f77d951
Dove si può trovare l'URL della descrizione breve su QGIS?,d9a893f50f46e83d8abc7fe0999033fc57c124223da6f38414e6381f8f77d951
Perché le etichette dei tre layer sono visibili solo a una scala inferiore a 1:25.000?,89dfae0b0b1c578cf422f02573822b6df30fc57ac5abd38d00cd3f1144f83372
Come si può modificare il valore della scala massima di visualizzazione per le etichette dei tre layer?,89dfae0b0b1c578cf422f02573822b6df30fc57ac5abd38d00cd3f1144f83372
È possibile mostrare in etichetta una stringa composta da una concatenazione di valori dei campi?,89dfae0b0b1c578cf422f02573822b6df30fc57ac5abd38d00cd3f1144f83372
In quali momenti la visualizzazione delle etichette può essere spenta?,89dfae0b0b1c578cf422f02573822b6df30fc57ac5abd38d00cd3f1144f83372
Dove vengono salvati gli stili e come possono essere modificati?,89dfae0b0b1c578cf422f02573822b6df30fc57ac5abd38d00cd3f1144f83372
È possibile variare il campo visibile come etichetta?,89dfae0b0b1c578cf422f02573822b6df30fc57ac5abd38d00cd3f1144f83372
Si possono mostrare in etichetta più campi contemporaneamente?,89dfae0b0b1c578cf422f02573822b6df30fc57ac5abd38d00cd3f1144f83372
"Il QGIS consente di inserire diverse geometrie (punti, linee o poligoni) in layer separati, ma è possibile assegnare attributi diversi a più geometrie di un singolo record?",efb75db90744d0e3efc364b10f8998cbe5ad0138e81b41f3cfab0dfae00a5f68
Quali sono i servizi di mappa esterni che possono essere utilizzati con il QGIS?,efb75db90744d0e3efc364b10f8998cbe5ad0138e81b41f3cfab0dfae00a5f68
Il caricamento di un layer WMS dei dati catastali fornito dall'Agenzia delle Entrate è preimpostato all'interno del Template del QGIS. Potrebbe succedere che la fruizione di tale layer sia temporaneamente non disponibile. Perché?,efb75db90744d0e3efc364b10f8998cbe5ad0138e81b41f3cfab0dfae00a5f68
Come aggiungere diverse mappe WMS a QGIS?,496039638c4498e24852be4d6e5a515c9cb7314c0ed6964cde4bba81c3a22395
Quale è il modo per caricare un nuovo servizio in QGIS?,496039638c4498e24852be4d6e5a515c9cb7314c0ed6964cde4bba81c3a22395
Dove si trovano gli indirizzi da copiare e incollare per aggiungere una connessione a un servizio WMS in QGIS?,496039638c4498e24852be4d6e5a515c9cb7314c0ed6964cde4bba81c3a22395
Come caricare una cartografia WMS su un progetto di QGIS?,b9c332b4689c8164a619c056115d47d616a3383c5e189a32173bc4d594ddb991
Come modificare l'aspetto della cartografia caricata in WMS?,b9c332b4689c8164a619c056115d47d616a3383c5e189a32173bc4d594ddb991
Come renderla in bianco e nero o maggiore trasparenza la cartografia caricata in WMS?,b9c332b4689c8164a619c056115d47d616a3383c5e189a32173bc4d594ddb991
Quale azione dovrei eseguire per aggiungere l'opacità alla leggenda di una mappa WMS in QGIS?,05bd5c4b8bddeee8d91f586027eda3b3c7bf62fe7029a61decdd17e0bb8d0dc3
Come posso regolare la trasparenza di una cartografia WMS in QGIS?,05bd5c4b8bddeee8d91f586027eda3b3c7bf62fe7029a61decdd17e0bb8d0dc3
"È possibile regolare la trasparenza di tutti i livelli in una mappa WMS in QGIS, anche quelli non WMS?",05bd5c4b8bddeee8d91f586027eda3b3c7bf62fe7029a61decdd17e0bb8d0dc3
Cosa avviene alla mappa WMS dopo che ho aggiustato la trasparenza?,05bd5c4b8bddeee8d91f586027eda3b3c7bf62fe7029a61decdd17e0bb8d0dc3
Come posso caricare un file DWG/DXF in QGIS?,05bd5c4b8bddeee8d91f586027eda3b3c7bf62fe7029a61decdd17e0bb8d0dc3
Come caricare un file DWG/DXF in QGIS?,1b6caf9db6738bb41c501dfb3724174e8b7aae6bbb7da6bb7bbc30daf9b444e2
"Per caricare un file DWG/DXF in QGIS mantenendo la struttura e le vestizioni, ci sono parameteri specifici da definire durante l'upload?",1b6caf9db6738bb41c501dfb3724174e8b7aae6bbb7da6bb7bbc30daf9b444e2
Posso importare più di un DWG/DXF in un GeoPackage?,1b6caf9db6738bb41c501dfb3724174e8b7aae6bbb7da6bb7bbc30daf9b444e2
Quale azione devo eseguire per importare un file di origine in QGIS?,8d5a349415a01c5de7875ec6ae5056fe1b2c8b10bab2da32468d466b75a1f051
Cosa dovro fare per espandere eventuali blocchi contenuti nei file DWG/DXF durante l'importazione?,8d5a349415a01c5de7875ec6ae5056fe1b2c8b10bab2da32468d466b75a1f051
"Perché è necessario spuntare la casella ""Usa curve"" durante l'importazione dei layer in QGIS?",8d5a349415a01c5de7875ec6ae5056fe1b2c8b10bab2da32468d466b75a1f051
Che cosa succede quando si carica un file DWG/DXF in QGIS?,565eb9a1633a6d8acfbf11d138dac8720f0d8c4a52413b7198a0839f254df218
"È possibile georeferenziare raster in QGIS e caricarli in GeoPackage? Se sì, come si fa?",565eb9a1633a6d8acfbf11d138dac8720f0d8c4a52413b7198a0839f254df218
Come si seleziona la base cartografica per la georeferenziazione dei raster in QGIS?,565eb9a1633a6d8acfbf11d138dac8720f0d8c4a52413b7198a0839f254df218
Quali algoritmi di trasformazione sono disponibili per la georeferenziazione in QGIS?,b1ea6ddc33cf4d1d8bfda62c50526e3275f0ed2224d97c79a5e34406f7b45121
Quale è l'algoritmo polinomiale più utilizzato per la georeferenziazione in QGIS?,b1ea6ddc33cf4d1d8bfda62c50526e3275f0ed2224d97c79a5e34406f7b45121
Quali sono le caratteristiche dell'algoritmo di trasformazione polinomiale di primo grado (affine) in QGIS?,b1ea6ddc33cf4d1d8bfda62c50526e3275f0ed2224d97c79a5e34406f7b45121
"Qual è il metodo di georeferenziazione recente che permette di introdurre delle deformazioni localizzate nei dati, risultando particolarmente efficace per georeferenziare immagini di scarsa qualità?",d6a4da65318186e00673913074d0fbc33efca533b08bcb892a630b196586477b
Quale tipo di trasformazione viene descritta come una rotazione e una traslazione delle coordinate nella georeferenziazione?,d6a4da65318186e00673913074d0fbc33efca533b08bcb892a630b196586477b
Come si inizia la georeferenziazione di un raster in QGIS? Cosa succede dopo aver selezionato un primo punto sul raster caricato?,d6a4da65318186e00673913074d0fbc33efca533b08bcb892a630b196586477b
Che passo devo seguire per avviare la trasformazione del raster in QGIS?,58fe90c7e0b4fadfdfca058fc678c06e8a5715facd03dcb2daab1d1fa6ebe1ef
Come posso migliorare il grado di precisione della georeferenziazione del mio raster in QGIS?,58fe90c7e0b4fadfdfca058fc678c06e8a5715facd03dcb2daab1d1fa6ebe1ef
Come posso far scomparire o render visibile il cursore opacità in QGIS?,58fe90c7e0b4fadfdfca058fc678c06e8a5715facd03dcb2daab1d1fa6ebe1ef
Come importare un raster georeferenziato in un GeoPackage utilizzando QGIS?,37e3ebd0cd414c67848cf26bbf66ff46fcd6673449c2d50d425074d9c1b39483
Come posso aggiungere un mio raster a un GeoPackage esistente utilizzando QGIS?,37e3ebd0cd414c67848cf26bbf66ff46fcd6673449c2d50d425074d9c1b39483
Come posso verificare che il raster che ho aggiunto a un progetto QGIS sia effettivamente quello che ho caricato in un GeoPackage?,37e3ebd0cd414c67848cf26bbf66ff46fcd6673449c2d50d425074d9c1b39483
Come posso georiferire una immagine senza coordinate geografiche in QGIS?,859639227f2cb3df6a742e29754f00dac42afc34b3df9a471bf2de8316ae1b0f
Quali sono i passaggi per installare il plugin Freehand raster georeferencer in QGIS?,859639227f2cb3df6a742e29754f00dac42afc34b3df9a471bf2de8316ae1b0f
Come posso posizionare una immagine da georiferire nel QGIS e come posso scalarla?,859639227f2cb3df6a742e29754f00dac42afc34b3df9a471bf2de8316ae1b0f
Qual è il comando di QGIS che consente di scalare partendo da due punti noti?,66ca8b1f80614c5f3c1d0713b193883ba7184083556f127abcee81704a5595e0
Come si utilizza il comando 2P in QGIS per raggiungere una puntuale corrispondenza?,66ca8b1f80614c5f3c1d0713b193883ba7184083556f127abcee81704a5595e0
In quale caso il risultato ottenuto utilizzando il comando 2P in QGIS sarà maggiormente corretto?,66ca8b1f80614c5f3c1d0713b193883ba7184083556f127abcee81704a5595e0
Quale comando in QGIS deve essere utilizzato per validare una mappa prima di procedere alla georeferenzazione?,f0ec3165e6f283c2ef984f78b75ad9df259e5c2799e99c9e4e3cd0c0e65aa6a8
"Se si deve inserire più di 5000 caratteri nei campi descrittivi del MOPR, quali istruzioni devono essere date al programma per stampare il testo su due colonne?",f0ec3165e6f283c2ef984f78b75ad9df259e5c2799e99c9e4e3cd0c0e65aa6a8
"Perché il raster importato in QGIS durante la fase di lavorazione può essere considerato ""instabile"", e come si può produrre un file stabile?",f0ec3165e6f283c2ef984f78b75ad9df259e5c2799e99c9e4e3cd0c0e65aa6a8
Quale è la percentuale di larghezza dell'intero box occupata dalla colonna di sinistra in QGIS?,5ef6048a8a2702ac945b2549a118319c67ac0b5508a808d066433cca744a7fd8
"In QGIS, dovrebbe essere aggiunta una riga specifica a fine dei primi 5000 caratteri per modificare la posizione di una colonna?",5ef6048a8a2702ac945b2549a118319c67ac0b5508a808d066433cca744a7fd8
Non è necessario inserire un'istruzione di fine per concludere la modifica delle dimensioni di una colonna in QGIS?,5ef6048a8a2702ac945b2549a118319c67ac0b5508a808d066433cca744a7fd8
"È consigliabile utilizzare un programma come Word per scrivere testi lunghi, ma in seguito esse dovrebbero essere incollate su Blocco note o programmi simili per eliminare eventuali formattazioni non visibili che potrebbero creare problemi in QGIS?",5ef6048a8a2702ac945b2549a118319c67ac0b5508a808d066433cca744a7fd8
"In QGIS, è possibile utilizzare la divisione in paragrafi nel report di stampa?",5ef6048a8a2702ac945b2549a118319c67ac0b5508a808d066433cca744a7fd8
"In QGIS, è possibile inserire un ""a capo"" utilizzando l'istruzione HTML?",5ef6048a8a2702ac945b2549a118319c67ac0b5508a808d066433cca744a7fd8
In quali circostanze si può introdurre il nuovo capoverso?,c31d76a69410593155fe42e9964ff1b58143b846fb25353ce73ed24577497eb2
Quale casella è necessaria attivare per visualizzare il risultato delle istruzioni HTML?,c31d76a69410593155fe42e9964ff1b58143b846fb25353ce73ed24577497eb2
Quale casella è necessaria attivare per utilizzare le istruzioni HTML?,c31d76a69410593155fe42e9964ff1b58143b846fb25353ce73ed24577497eb2
Che titolo ha la pagina Wiki GNA?,b98becab5013dfca0177a7937078f2e8ff270fee12b42b183e5bd484c7384321
Quali sono gli strumenti che si possono utilizzare nel progetto Wiki GNA?,b98becab5013dfca0177a7937078f2e8ff270fee12b42b183e5bd484c7384321
Dove si possono trovare le istruzioni per compilare il MOPR e il MOSI nel progetto Wiki GNA?,b98becab5013dfca0177a7937078f2e8ff270fee12b42b183e5bd484c7384321
"Qual è la definizione del termine ""Carta Tecnica Comunale"" (CTC) nel vocabolario GPBB?",f49eddf94b3dc5aa58b9f21b556c2f4327f0d7cb2578d3a19d802e885756f228
"Qual è la definizione del termine ""Carta Tecnica Regionale"" (CTR) nel vocabolario GPBB?",f49eddf94b3dc5aa58b9f21b556c2f4327f0d7cb2578d3a19d802e885756f228
"Qual è la definizione del termine ""cartografia catastale vettoriale"" nel vocabolario GPBB?",f49eddf94b3dc5aa58b9f21b556c2f4327f0d7cb2578d3a19d802e885756f228
Qual è il progetto che si riferisce all'Indice di Wiki GNA?,a28d75175df89a0b7fe42c892e297eb922e14f815be17b40735ec4b8ec5c00cb
Come si struttura il progetto?,a28d75175df89a0b7fe42c892e297eb922e14f815be17b40735ec4b8ec5c00cb
Dove si trovano le istruzioni per operare nel progetto?,a28d75175df89a0b7fe42c892e297eb922e14f815be17b40735ec4b8ec5c00cb
Qual è la struttura organizzativa del progetto come descritta nel Wiki GNA?,841b38b19c63ec7f3bc1962ab216f15b86f1d829820dd3422abe241b2da97f72
Qual è la funzione del layer MOPR nella struttura del progetto?,841b38b19c63ec7f3bc1962ab216f15b86f1d829820dd3422abe241b2da97f72
Quali tipologie di attività di raccolta/riordino di dati sono accettabili per l'inserimento nel layer MOPR?,841b38b19c63ec7f3bc1962ab216f15b86f1d829820dd3422abe241b2da97f72
Quali sono le fasi del progetto descritte nella Wiki GNA?,fac18395470d7b643532a51bc363129bb5d8df8edb19139c01477f609d0f7615
Qual è la descrizione dei tre layer MOSI identici del progetto?,fac18395470d7b643532a51bc363129bb5d8df8edb19139c01477f609d0f7615
"In quale maniera i layer del progetto servono a descrivere gli eventi archeologici e come è mantenuta la relazione tra le aree di ricognizione, scavo e i materiali rinvenuti?",fac18395470d7b643532a51bc363129bb5d8df8edb19139c01477f609d0f7615
Qual è l'utilità del layer RCG_multipolygon nel progetto?,acb89ff35766e4c4fd4b09c999869ff35a5087a0e4ee01000a3da9a0969c4c7e
In quali condizioni il layer RCG_multipolygon accetta l'inserimento di più poligoni?,acb89ff35766e4c4fd4b09c999869ff35a5087a0e4ee01000a3da9a0969c4c7e
Dove vengono riportati i dettagli delle ricognizioni nel progetto?,acb89ff35766e4c4fd4b09c999869ff35a5087a0e4ee01000a3da9a0969c4c7e
Qual è la funzione del layer D_RCG_multipolygon nel progetto?,b583a8414ea13c92e5bdd2b16cf29d6d8b0b4ad46b1ead3bc48824dee35acd92
Che cosa rappresenta il layer DSC_multipolygon nella mappa?,b583a8414ea13c92e5bdd2b16cf29d6d8b0b4ad46b1ead3bc48824dee35acd92
In quale maniera il layer D_RCG può accettare più poligoni non contigui per una singola occorrenza?,b583a8414ea13c92e5bdd2b16cf29d6d8b0b4ad46b1ead3bc48824dee35acd92
Qual è la struttura del progetto secondo la Wiki GNA?,3f66d5fc8f588902d90d99f939b4889b0740ecf251596b612186f33236a97614
Quali sono le aree in cui si prevedono interventi di scavo nel progetto?,3f66d5fc8f588902d90d99f939b4889b0740ecf251596b612186f33236a97614
"Qual è il rischio al quale il progetto espone il patrimonio archeologico, in relazione alle caratteristiche delle diverse lavorazioni previste?",3f66d5fc8f588902d90d99f939b4889b0740ecf251596b612186f33236a97614
