question,precision@k,recall@k,mrr,retrieval_time,input_tokens,retrieved_docs,relevant_docs
Qual è l'applicazione specifica del layer Ipotesi ricostruttive nel Geoportale Nazionale Archeologia?,0.2,1.0,1.0,0.09694759334836688,2,"['5cc4c073ee528d3137ed164c06b571d9ea2ae31d170cafd0c9e37b5d3302adca', 'a12ba09c0c603d808d44f28e09cab52cd3ee0f808735899902eefa2636637ce7', 'f470bdef4004630b6bde8ec73d4a98d7bb481b37fa11d45328fe525a94e4a286', '09a4b6976bf658c20288671dd2e46f0f10ad3ae9c6aece586b1e7c89b18c5143', 'a129a76d7d05b27415f36966b5cdd0625a9fe1e33f6d8023ed2e3f432df7d6af']",['a12ba09c0c603d808d44f28e09cab52cd3ee0f808735899902eefa2636637ce7']
Come si compila il MOPR per una campagna di ricognizione?,0.2,1.0,0.5,0.09694759334836688,2,"['e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201', '455c83356b68a4a540976177d642b16c6fdef7d3c541c051cb865cc0e3e197fc', 'c36136704fffcc5462e8f27c9cadf43ce28ad30042ab1395a919982ecf4df9d9', '1e1a207b991d56607fee34b5cbf594d25832e2d4d7363c8232755066c30df853', '254a59d408662cc0068916b5958612170d01dcc3783eedfa44b0866866ac0582']",['1e1a207b991d56607fee34b5cbf594d25832e2d4d7363c8232755066c30df853']
Qual è l'applicazione specifica dell'utilizzo del Template per la redazione di una carta archeologica?,0.0,0.0,0.0,0.09694759334836688,2,"['b8f49fb129265bd0541e66913007df32ae6856b10365f00c454d81cb50cca35f', '2307032e12f70a83717fe28eedd0d26ccc1b7bc6c9bdd5220588a6508dc2bfa5', '9274bdce65da28b744d424c23bd05a3d1ed94bd98e9c5eb5c5e25f745bfac43a', 'f250624262785a9a8e19f1bd116d2d250a0a0a969cff5329a19609b52ac7923f', 'e22532d0d7294625f663c59de5644a7afcc6d50ea110199e9f4afd195e6bc3b7']",['b33b90ecde24024f747f284f696d2feeafdae7e1e078d4d0bced8452dc3e4fda']
Come si crea un Authority file DSC in SiGECweb?,0.2,1.0,0.3333333333333333,0.09694759334836688,2,"['4d12384461db859b9aa3c6daca293436a04d60805c0487832da20f68da8e2cb0', 'd73825a56818bd7b3135a6521d444697508ab5e3bd793c827f80c0125e58cad1', 'ff3b55a086d38e1e2723a6b81a0684c84381087b9afe9d99a25604e178bb26cd', '7545a7d8079565d1d0b0745a73b20de76bd93020931f91e0379b9d832fc5b7bd', '996fd60d994db30f15b222f06cabe16715b823f2688597c3bf52286d27ef70bc']",['d73825a56818bd7b3135a6521d444697508ab5e3bd793c827f80c0125e58cad1']
Quali sono le proprietà elencate nel vocabolario CDGG?,0.2,1.0,1.0,0.09694759334836688,2,"['ce7ffa7035dce65d92eaae8c777fa236a30b638ff8c0bd0dbd43935890372d1f', '62cdcaf396e5c664dcd87276b18ede4a52386def0e5c304d700128239f8b6e2e', '2efe233c5448d9359d2562614f11b046ed548af6dbf3e0062a146d5f26a8269a', '1c6dd37dd71674b6f2a983b64c1755682f08360d73214b39778ea3c4f6ecb82a', '7171050e47124c1ca0f0d5dba62e4c1c86592c594a049be520d36a525595184d']",['ce7ffa7035dce65d92eaae8c777fa236a30b638ff8c0bd0dbd43935890372d1f']
Quali sono le informazioni da inserire nel layer VRP per delimitare una o più macroaree a potenziale omogeneo?,0.2,1.0,0.3333333333333333,0.09694759334836688,2,"['35c33efedc645759c5daa7cd57acf6a039257dfa515ab9eda322b9edbdef09d6', '0724bf0018a7589c9e716876e0800909784fa45364c7b147b9378438e501301d', 'cf8b8b807abc85c2fa04f158db2a1e4d2c794e030aa14df84a5100e9ee795b69', '2ed570a58910ab720f6b8265637984596baf12f85cfe058542bde24baf252fdc', '9a7e959b5842d0eff4b1fcc248d1060edc6ac6bcb638037e3292631970321573']",['35c33efedc645759c5daa7cd57acf6a039257dfa515ab9eda322b9edbdef09d6']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.09694759334836688,2,"['b7b2f460cc285e8a68a608863cd814e5525afd3259ec705142c793623db3a3de', '195c7c332490450283fad5c4a2fd51de75a3caa5d924a8342ddc8ae3ac05647b', '022e4760e3074da7e2152df2b1c9c6708ee8413264b15c9696b2e182929c2b73', '1953e601c42a0f735404d2b29068be3a25e5af94a740f4f670627e216f720765', '1521289233fe45b5e061dbf52ca9e36131c7e3d0984656509438ae37e97b8604']",['e1cfe6b2bbab85b4b34b51144086ac32bd8e5b3740b440032cdb06d240c6e4ef']
Qual è l'applicazione specifica del Template per la redazione di una carta archeologica per il Teatro Romano?,0.0,0.0,0.0,0.09694759334836688,2,"['0a34345bca4049e801beddbca3a119f27dc3969c9b81ef2b30c12050e30a5116', 'a8bcf5f2d599445f513fe0b94cca4babb6faf1e8000ccbb8ca75e4bb997566df', 'b33b90ecde24024f747f284f696d2feeafdae7e1e078d4d0bced8452dc3e4fda', '88bc90289061bc6060aa0167bc177f4061a2d5882ea59277cbc241f19a399f14', 'f250624262785a9a8e19f1bd116d2d250a0a0a969cff5329a19609b52ac7923f']",['dc3350ab8f6fe8dabc65e51e6b4a66f4be6a3e3a86c7d44a9abf98f955e8fe98']
Quali sono le opzioni per modificare i dati della localizzazione nel progetto?,0.2,1.0,0.2,0.09694759334836688,2,"['a942e47ed39a941564ce18db1177540cb437bb881712f3585d4fde1f42ead2d0', '96be80a8f93ae40a310fdc78ae24d3393194727389544894fa8343b01d3c04f9', '66006395f3eb7acffa109b9e1ce9eb96f973ad0175e7c93ce3f897ba252be2b4', '4ecabde1b6b465eda50e629f61e9d318ef698a84df7faaa54a50c0d09cad3f99', 'fff0f27c7d80300c37b0e31ebb5c748a3698d9c68e50f51985a619d4cb7e9d39']",['fff0f27c7d80300c37b0e31ebb5c748a3698d9c68e50f51985a619d4cb7e9d39']
Come posso stampare la carta del rischio (VRD) in modo che vengano stampati tutti i 2000 caratteri previsti per il campo VRDN?,0.2,1.0,1.0,0.09694759334836688,2,"['1a5047c43f73e3a811866b8dafd8513467ca99b4e21d6fc72a8ee72496f4cf12', 'c6dcfe47787039b025a5eeec19ed2deff3a3c77ab26d275d90eec8b56cb9b295', '5276aca8570ca606f28ef6cb7d81d6465a5aad56389e96fc920551d191a7cf9c', 'ac7ab8add28d46bcd3961d3ce4af32f14dcf6e5368ee5f1b4aece8aff06c9b7a', '1019df724f2a78c9231135e79bb0502e02dbaca5ecc3216544f65dc7d92f04dc']",['1019df724f2a78c9231135e79bb0502e02dbaca5ecc3216544f65dc7d92f04dc']
